FID,r__2004
942,364.3167419
943,288.8518066
944,279.2811279
945,272.344574
946,202.3093719
947,215.5034485
948,384.9248962
949,448.9353333
950,550.4144287
951,270.580658
952,355.4255676
