X,Y,Z,FID
30.08624988,-2.171249781,372.7950439,18142
30.09458322,-2.171249781,350.5441589,18143
30.10291655,-2.171249781,362.8709412,18144
30.11124988,-2.171249781,264.2481995,18145
30.11958322,-2.171249781,185.3324585,18146
30.12791655,-2.171249781,131.5215302,18147
30.13624988,-2.171249781,128.8576813,18148
30.14458322,-2.171249781,186.289093,18149
30.15291655,-2.171249781,151.9296417,18150
30.16124988,-2.171249781,130.2024384,18151
30.16958322,-2.171249781,186.2146149,18152
30.17791655,-2.171249781,235.3838348,18153
30.18624988,-2.171249781,183.7044373,18154
30.19458322,-2.171249781,160.4420776,18155
30.20291655,-2.171249781,145.2988129,18156
30.21124988,-2.171249781,199.6248779,18157
30.21958322,-2.171249781,161.6460266,18158
30.22791655,-2.171249781,122.6563644,18159
30.23624988,-2.171249781,119.0178909,18160
30.24458322,-2.171249781,107.4762802,18161
30.25291655,-2.171249781,102.7453156,18162
30.26124988,-2.171249781,174.2982178,18163
30.26958322,-2.171249781,294.322876,18164
30.27791655,-2.171249781,285.2182617,18165
30.28624988,-2.171249781,237.1379089,18166
30.29458322,-2.171249781,5.691413403,18167
30.30291655,-2.171249781,8.529643059,18168
30.31124988,-2.171249781,169.0121765,18169
30.31958322,-2.171249781,588.6890259,18170
30.32791655,-2.171249781,1066.093628,18171
30.33624988,-2.171249781,429.8650818,18172
30.34458322,-2.171249781,218.7708435,18173
30.35291655,-2.171249781,97.1341629,18174
30.36124988,-2.171249781,273.5750732,18175
30.36958322,-2.171249781,420.8094788,18176
30.37791655,-2.171249781,407.8737183,18177
30.38624988,-2.171249781,436.1039429,18178
30.39458321,-2.171249781,375.1237488,18179
30.40291655,-2.171249781,258.6835022,18180
30.41124988,-2.171249781,319.228241,18181
30.41958321,-2.171249781,323.2702026,18182
30.42791655,-2.171249781,440.6509094,18183
30.43624988,-2.171249781,366.8324585,18184
30.44458321,-2.171249781,380.0728455,18185
30.45291655,-2.171249781,398.7348633,18186
30.46124988,-2.171249781,516.0667114,18187
30.46958321,-2.171249781,595.6618042,18188
30.47791655,-2.171249781,522.1971436,18189
30.48624988,-2.171249781,355.4110718,18190
30.49458321,-2.171249781,318.4032593,18191
30.50291655,-2.171249781,336.127594,18192
30.51124988,-2.171249781,402.2420959,18193
30.51958321,-2.171249781,539.6921387,18194
30.52791655,-2.171249781,435.3886108,18195
30.53624988,-2.171249781,604.6596069,18196
30.54458321,-2.171249781,594.4823608,18197
30.55291655,-2.171249781,472.6739807,18198
30.56124988,-2.171249781,493.6825256,18199
30.56958321,-2.171249781,627.0353394,18200
30.57791655,-2.171249781,457.033844,18201
30.58624988,-2.171249781,309.8995056,18202
30.59458321,-2.171249781,330.2695923,18203
30.60291655,-2.171249781,278.1213074,18204
30.61124988,-2.171249781,290.8749695,18205
30.61958321,-2.171249781,370.6584778,18206
30.62791655,-2.171249781,354.6403809,18207
30.63624988,-2.171249781,315.4613953,18208
30.64458321,-2.171249781,262.7593689,18209
30.65291655,-2.171249781,247.7283783,18210
30.66124988,-2.171249781,239.2710571,18211
30.66958321,-2.171249781,229.9560394,18212
30.67791655,-2.171249781,222.4396362,18213
30.68624988,-2.171249781,228.2233887,18214
30.69458321,-2.171249781,235.837738,18215
30.70291655,-2.171249781,247.2549896,18216
30.71124988,-2.171249781,263.2348938,18217
30.71958321,-2.171249781,353.59375,18218
30.72791655,-2.171249781,382.9816589,18219
30.73624988,-2.171249781,272.4341125,18220
30.74458321,-2.171249781,204.5822754,18221
30.75291655,-2.171249781,279.7931213,18222
30.76124988,-2.171249781,278.9269714,18223
30.76958321,-2.171249781,187.48526,18224
30.77791655,-2.171249781,172.6411896,18225
30.78624988,-2.171249781,186.7338257,18226
30.79458321,-2.171249781,161.2850342,18227
30.80291655,-2.171249781,149.6353149,18228
30.81124988,-2.171249781,166.3509369,18229
30.81958321,-2.171249781,147.5532837,18230
30.82791655,-2.171249781,129.5243378,18231
30.83624988,-2.171249781,168.2049866,18232
30.84458321,-2.171249781,177.027359,18233
30.85291655,-2.171249781,98.27575684,18234
29.19458322,-2.179583114,16.7031765,18235
29.20291655,-2.179583114,73.84840393,18236
29.21124989,-2.179583114,197.2000427,18237
29.21958322,-2.179583114,341.7633057,18238
29.22791655,-2.179583114,369.0411682,18239
29.23624989,-2.179583114,458.8094788,18240
29.24458322,-2.179583114,362.606781,18241
29.25291655,-2.179583114,321.1838989,18242
29.26124989,-2.179583114,321.8473206,18243
29.26958322,-2.179583114,372.3864136,18244
29.27791655,-2.179583114,125.2382431,18245
29.28624989,-2.179583114,652.4421387,18246
29.29458322,-2.179583114,671.9907227,18247
29.30291655,-2.179583114,570.6746826,18248
29.31124989,-2.179583114,389.1576538,18249
29.31958322,-2.179583114,320.4062195,18250
29.32791655,-2.179583114,394.1488953,18251
29.33624989,-2.179583114,415.7869263,18252
29.34458322,-2.179583114,400.7780762,18253
29.35291655,-2.179583114,391.2567749,18254
29.36124989,-2.179583114,373.1075439,18255
29.36958322,-2.179583114,361.0665588,18256
29.37791655,-2.179583114,361.3444214,18257
29.38624989,-2.179583114,356.7510986,18258
29.39458322,-2.179583114,356.461853,18259
29.40291655,-2.179583114,345.9184875,18260
29.41124989,-2.179583114,347.1471558,18261
29.41958322,-2.179583114,355.4820862,18262
29.42791655,-2.179583114,378.0720825,18263
29.43624989,-2.179583114,431.0696106,18264
29.44458322,-2.179583114,534.1437988,18265
29.45291655,-2.179583114,303.4912415,18266
29.46124989,-2.179583114,224.8365021,18267
29.46958322,-2.179583114,215.0641937,18268
29.47791655,-2.179583114,203.4874115,18269
29.48624989,-2.179583114,216.046936,18270
29.49458322,-2.179583114,219.5803223,18271
29.50291655,-2.179583114,276.6081238,18272
29.51124989,-2.179583114,351.9232178,18273
29.51958322,-2.179583114,241.0768433,18274
29.52791655,-2.179583114,225.7295685,18275
29.53624989,-2.179583114,267.2754211,18276
29.54458322,-2.179583114,255.2396698,18277
29.55291655,-2.179583114,282.1747437,18278
29.56124988,-2.179583114,336.2005005,18279
29.56958322,-2.179583114,414.5752258,18280
29.57791655,-2.179583114,473.2547302,18281
29.58624988,-2.179583114,291.5939331,18282
29.59458322,-2.179583114,277.4637146,18283
29.60291655,-2.179583114,438.31427,18284
29.61124988,-2.179583114,412.6963501,18285
29.61958322,-2.179583114,265.3569641,18286
29.62791655,-2.179583114,262.5014343,18287
29.63624988,-2.179583114,251.2611237,18288
29.64458322,-2.179583114,256.7463379,18289
29.65291655,-2.179583114,271.3878784,18290
29.66124988,-2.179583114,321.9187012,18291
29.66958322,-2.179583114,295.1732178,18292
29.67791655,-2.179583114,414.3683777,18293
29.68624988,-2.179583114,481.1882629,18294
29.69458322,-2.179583114,402.3403931,18295
29.70291655,-2.179583114,370.0267334,18296
29.71124988,-2.179583114,361.1040955,18297
29.71958322,-2.179583114,324.9732666,18298
29.72791655,-2.179583114,346.2088318,18299
29.73624988,-2.179583114,355.9246521,18300
29.74458322,-2.179583114,360.1495972,18301
29.75291655,-2.179583114,426.7760315,18302
29.76124988,-2.179583114,418.426239,18303
29.76958322,-2.179583114,541.4620972,18304
29.77791655,-2.179583114,516.5265503,18305
29.78624988,-2.179583114,413.8489075,18306
29.79458322,-2.179583114,379.2345581,18307
29.80291655,-2.179583114,386.4331665,18308
29.81124988,-2.179583114,447.1244507,18309
29.81958322,-2.179583114,507.0590515,18310
29.82791655,-2.179583114,474.3252258,18311
29.83624988,-2.179583114,450.4549561,18312
29.84458322,-2.179583114,423.582489,18313
29.85291655,-2.179583114,355.1330261,18314
29.86124988,-2.179583114,339.7452393,18315
29.86958322,-2.179583114,352.7528687,18316
29.87791655,-2.179583114,365.7576294,18317
29.88624988,-2.179583114,397.9116821,18318
29.89458322,-2.179583114,575.135498,18319
29.90291655,-2.179583114,709.9151001,18320
29.91124988,-2.179583114,550.0717163,18321
29.91958322,-2.179583114,399.8025513,18322
29.92791655,-2.179583114,342.2812195,18323
29.93624988,-2.179583114,304.7735596,18324
29.94458322,-2.179583114,288.0055847,18325
29.95291655,-2.179583114,328.2971497,18326
29.96124988,-2.179583114,390.0641785,18327
29.96958322,-2.179583114,286.4400024,18328
29.97791655,-2.179583114,242.6035919,18329
29.98624988,-2.179583114,218.6921997,18330
29.99458322,-2.179583114,232.0125885,18331
30.00291655,-2.179583114,250.4574585,18332
30.01124988,-2.179583114,269.5641479,18333
30.01958322,-2.179583114,415.3940735,18334
30.02791655,-2.179583114,428.1083679,18335
30.03624988,-2.179583114,280.9012756,18336
30.04458322,-2.179583114,277.9354248,18337
30.05291655,-2.179583114,288.6872559,18338
30.06124988,-2.179583114,226.9740753,18339
30.06958322,-2.179583114,230.2910156,18340
30.07791655,-2.179583114,277.7937622,18341
30.08624988,-2.179583114,296.0408325,18342
30.09458322,-2.179583114,445.6948242,18343
30.10291655,-2.179583114,531.956665,18344
30.11124988,-2.179583114,347.1997681,18345
30.11958322,-2.179583114,178.3955078,18346
30.12791655,-2.179583114,143.4232788,18347
30.13624988,-2.179583114,134.5835724,18348
30.14458322,-2.179583114,197.9458618,18349
30.15291655,-2.179583114,246.6860657,18350
30.16124988,-2.179583114,167.791275,18351
30.16958322,-2.179583114,245.4266357,18352
30.17791655,-2.179583114,278.3711243,18353
30.18624988,-2.179583114,209.1617889,18354
30.19458322,-2.179583114,320.7588806,18355
30.20291655,-2.179583114,290.643158,18356
30.21124988,-2.179583114,228.1120605,18357
30.21958322,-2.179583114,151.1520691,18358
30.22791655,-2.179583114,139.9601898,18359
30.23624988,-2.179583114,18.09619522,18360
30.24458322,-2.179583114,51.68500519,18361
30.25291655,-2.179583114,100.225769,18362
30.26124988,-2.179583114,150.8357239,18363
30.26958322,-2.179583114,335.4317627,18364
30.27791655,-2.179583114,129.964386,18365
30.28624988,-2.179583114,131.9341736,18366
30.29458322,-2.179583114,5.462994099,18367
30.30291655,-2.179583114,144.1135864,18368
30.31124988,-2.179583114,240.1029816,18369
30.31958322,-2.179583114,672.1697998,18370
30.32791655,-2.179583114,1136.383667,18371
30.33624988,-2.179583114,638.6967773,18372
30.34458322,-2.179583114,372.2064514,18373
30.35291655,-2.179583114,386.6027222,18374
30.36124988,-2.179583114,264.2253418,18375
30.36958322,-2.179583114,200.3023682,18376
30.37791655,-2.179583114,174.5853424,18377
30.38624988,-2.179583114,284.5123596,18378
30.39458321,-2.179583114,313.3237915,18379
30.40291655,-2.179583114,321.723175,18380
30.41124988,-2.179583114,379.8169861,18381
30.41958321,-2.179583114,346.192688,18382
30.42791655,-2.179583114,331.8675232,18383
30.43624988,-2.179583114,299.5399475,18384
30.44458321,-2.179583114,348.7193604,18385
30.45291655,-2.179583114,319.7736206,18386
30.46124988,-2.179583114,409.1611023,18387
30.46958321,-2.179583114,441.2813721,18388
30.47791655,-2.179583114,417.4350891,18389
30.48624988,-2.179583114,378.4558716,18390
30.49458321,-2.179583114,374.2720032,18391
30.50291655,-2.179583114,391.6218872,18392
30.51124988,-2.179583114,509.9212341,18393
30.51958321,-2.179583114,524.3673706,18394
30.52791655,-2.179583114,414.9164429,18395
30.53624988,-2.179583114,554.4152832,18396
30.54458321,-2.179583114,456.342804,18397
30.55291655,-2.179583114,414.3196716,18398
30.56124988,-2.179583114,453.9255981,18399
30.56958321,-2.179583114,451.9107361,18400
30.57791655,-2.179583114,399.152771,18401
30.58624988,-2.179583114,325.4972534,18402
30.59458321,-2.179583114,376.0803833,18403
30.60291655,-2.179583114,272.3399048,18404
30.61124988,-2.179583114,224.5916901,18405
30.61958321,-2.179583114,267.3323059,18406
30.62791655,-2.179583114,310.9064636,18407
30.63624988,-2.179583114,283.8203125,18408
30.64458321,-2.179583114,260.0587769,18409
30.65291655,-2.179583114,238.6549683,18410
30.66124988,-2.179583114,223.498703,18411
30.66958321,-2.179583114,223.7808685,18412
30.67791655,-2.179583114,227.8963776,18413
30.68624988,-2.179583114,231.0211182,18414
30.69458321,-2.179583114,233.2873993,18415
30.70291655,-2.179583114,232.7336273,18416
30.71124988,-2.179583114,264.2245789,18417
30.71958321,-2.179583114,319.7556763,18418
30.72791655,-2.179583114,279.5616455,18419
30.73624988,-2.179583114,211.1363831,18420
30.74458321,-2.179583114,183.0933228,18421
30.75291655,-2.179583114,234.532959,18422
30.76124988,-2.179583114,235.9121857,18423
30.76958321,-2.179583114,169.6994019,18424
30.77791655,-2.179583114,156.3938751,18425
30.78624988,-2.179583114,142.0908356,18426
30.79458321,-2.179583114,131.1574249,18427
30.80291655,-2.179583114,153.9819336,18428
30.81124988,-2.179583114,210.6171722,18429
30.81958321,-2.179583114,168.1208344,18430
30.82791655,-2.179583114,136.1151886,18431
30.83624988,-2.179583114,154.2935486,18432
30.84458321,-2.179583114,121.3988876,18433
29.20291655,-2.187916447,270.2178955,18434
29.21124989,-2.187916447,322.8383484,18435
29.21958322,-2.187916447,343.546814,18436
29.22791655,-2.187916447,410.9107056,18437
29.23624989,-2.187916447,427.3436584,18438
29.24458322,-2.187916447,365.3657837,18439
29.25291655,-2.187916447,378.706665,18440
29.26124989,-2.187916447,372.6066895,18441
29.26958322,-2.187916447,538.7384644,18442
29.27791655,-2.187916447,457.4815674,18443
29.28624989,-2.187916447,520.6640625,18444
29.29458322,-2.187916447,682.5080566,18445
29.30291655,-2.187916447,481.0364075,18446
29.31124989,-2.187916447,341.3532104,18447
29.31958322,-2.187916447,279.8874817,18448
29.32791655,-2.187916447,278.1127014,18449
29.33624989,-2.187916447,273.2972412,18450
29.34458322,-2.187916447,398.495575,18451
29.35291655,-2.187916447,379.5031433,18452
29.36124989,-2.187916447,366.5704041,18453
29.36958322,-2.187916447,354.4381714,18454
29.37791655,-2.187916447,358.6185913,18455
29.38624989,-2.187916447,347.2925415,18456
29.39458322,-2.187916447,352.1688232,18457
29.40291655,-2.187916447,345.3625183,18458
29.41124989,-2.187916447,340.7134399,18459
29.41958322,-2.187916447,354.5775757,18460
29.42791655,-2.187916447,282.1951599,18461
29.43624989,-2.187916447,277.3273926,18462
29.44458322,-2.187916447,302.5983276,18463
29.45291655,-2.187916447,243.7181702,18464
29.46124989,-2.187916447,223.0758667,18465
29.46958322,-2.187916447,205.8592987,18466
29.47791655,-2.187916447,205.8786926,18467
29.48624989,-2.187916447,220.0505524,18468
29.49458322,-2.187916447,216.2569885,18469
29.50291655,-2.187916447,282.5151062,18470
29.51124989,-2.187916447,371.3260498,18471
29.51958322,-2.187916447,285.7686462,18472
29.52791655,-2.187916447,414.8806152,18473
29.53624989,-2.187916447,319.4876709,18474
29.54458322,-2.187916447,265.2709045,18475
29.55291655,-2.187916447,282.0593567,18476
29.56124988,-2.187916447,424.4656677,18477
29.56958322,-2.187916447,500.6365051,18478
29.57791655,-2.187916447,617.2417603,18479
29.58624988,-2.187916447,420.2419739,18480
29.59458322,-2.187916447,339.990509,18481
29.60291655,-2.187916447,432.1460876,18482
29.61124988,-2.187916447,345.1818237,18483
29.61958322,-2.187916447,266.0840454,18484
29.62791655,-2.187916447,258.0466614,18485
29.63624988,-2.187916447,260.3773499,18486
29.64458322,-2.187916447,260.0384827,18487
29.65291655,-2.187916447,271.3876343,18488
29.66124988,-2.187916447,306.0151978,18489
29.66958322,-2.187916447,312.3844604,18490
29.67791655,-2.187916447,507.6138306,18491
29.68624988,-2.187916447,649.9269409,18492
29.69458322,-2.187916447,507.1791992,18493
29.70291655,-2.187916447,401.6976318,18494
29.71124988,-2.187916447,355.2580261,18495
29.71958322,-2.187916447,328.6352234,18496
29.72791655,-2.187916447,315.9988403,18497
29.73624988,-2.187916447,308.2327271,18498
29.74458322,-2.187916447,344.2677002,18499
29.75291655,-2.187916447,364.4645386,18500
29.76124988,-2.187916447,375.277832,18501
29.76958322,-2.187916447,411.5630188,18502
29.77791655,-2.187916447,420.7426453,18503
29.78624988,-2.187916447,410.2826843,18504
29.79458322,-2.187916447,379.1191101,18505
29.80291655,-2.187916447,368.1638184,18506
29.81124988,-2.187916447,359.5779724,18507
29.81958322,-2.187916447,390.8188477,18508
29.82791655,-2.187916447,435.033844,18509
29.83624988,-2.187916447,439.179718,18510
29.84458322,-2.187916447,429.3996582,18511
29.85291655,-2.187916447,329.3075256,18512
29.86124988,-2.187916447,340.4356384,18513
29.86958322,-2.187916447,352.1697998,18514
29.87791655,-2.187916447,385.1967773,18515
29.88624988,-2.187916447,454.9178467,18516
29.89458322,-2.187916447,1163.220215,18517
29.90291655,-2.187916447,1960.291016,18518
29.91124988,-2.187916447,1080.015625,18519
29.91958322,-2.187916447,455.9291077,18520
29.92791655,-2.187916447,352.4823914,18521
29.93624988,-2.187916447,326.3686218,18522
29.94458322,-2.187916447,325.9348145,18523
29.95291655,-2.187916447,331.7349854,18524
29.96124988,-2.187916447,329.6485901,18525
29.96958322,-2.187916447,385.4118042,18526
29.97791655,-2.187916447,324.8640747,18527
29.98624988,-2.187916447,216.8266296,18528
29.99458322,-2.187916447,240.1582184,18529
30.00291655,-2.187916447,301.1677551,18530
30.01124988,-2.187916447,318.1221313,18531
30.01958322,-2.187916447,415.1026917,18532
30.02791655,-2.187916447,347.1599426,18533
30.03624988,-2.187916447,302.0421143,18534
30.04458322,-2.187916447,311.1832886,18535
30.05291655,-2.187916447,314.9693298,18536
30.06124988,-2.187916447,267.7165222,18537
30.06958322,-2.187916447,244.8377533,18538
30.07791655,-2.187916447,227.3532104,18539
30.08624988,-2.187916447,319.446167,18540
30.09458322,-2.187916447,334.3894958,18541
30.10291655,-2.187916447,317.506073,18542
30.11124988,-2.187916447,335.5088806,18543
30.11958322,-2.187916447,365.506897,18544
30.12791655,-2.187916447,321.5290833,18545
30.13624988,-2.187916447,232.944046,18546
30.14458322,-2.187916447,190.5848083,18547
30.15291655,-2.187916447,257.9874878,18548
30.16124988,-2.187916447,226.4338684,18549
30.16958322,-2.187916447,222.6358337,18550
30.17791655,-2.187916447,297.6860352,18551
30.18624988,-2.187916447,374.2688293,18552
30.19458322,-2.187916447,699.4200439,18553
30.20291655,-2.187916447,724.3179321,18554
30.21124988,-2.187916447,415.1741333,18555
30.21958322,-2.187916447,150.6346283,18556
30.22791655,-2.187916447,118.7937164,18557
30.23624988,-2.187916447,15.05472183,18558
30.24458322,-2.187916447,145.3706207,18559
30.25291655,-2.187916447,111.9551086,18560
30.26124988,-2.187916447,109.5975113,18561
30.26958322,-2.187916447,223.3311615,18562
30.27791655,-2.187916447,288.6851196,18563
30.28624988,-2.187916447,372.4199219,18564
30.29458322,-2.187916447,233.3891754,18565
30.30291655,-2.187916447,239.6394043,18566
30.31124988,-2.187916447,323.1626282,18567
30.31958322,-2.187916447,488.5499878,18568
30.32791655,-2.187916447,724.6066895,18569
30.33624988,-2.187916447,494.6945801,18570
30.34458322,-2.187916447,396.0601196,18571
30.35291655,-2.187916447,457.8337708,18572
30.36124988,-2.187916447,458.0567627,18573
30.36958322,-2.187916447,421.6900635,18574
30.37791655,-2.187916447,209.8983154,18575
30.38624988,-2.187916447,284.1965942,18576
30.39458321,-2.187916447,340.4673157,18577
30.40291655,-2.187916447,434.1989746,18578
30.41124988,-2.187916447,365.5518494,18579
30.41958321,-2.187916447,427.4805908,18580
30.42791655,-2.187916447,320.9190063,18581
30.43624988,-2.187916447,307.5499268,18582
30.44458321,-2.187916447,336.3672791,18583
30.45291655,-2.187916447,304.1260071,18584
30.46124988,-2.187916447,318.0388489,18585
30.46958321,-2.187916447,348.4827271,18586
30.47791655,-2.187916447,385.447937,18587
30.48624988,-2.187916447,344.9188538,18588
30.49458321,-2.187916447,351.8999023,18589
30.50291655,-2.187916447,403.0702209,18590
30.51124988,-2.187916447,502.2488098,18591
30.51958321,-2.187916447,528.3179932,18592
30.52791655,-2.187916447,511.2090454,18593
30.53624988,-2.187916447,473.3922424,18594
30.54458321,-2.187916447,425.8571167,18595
30.55291655,-2.187916447,402.5949097,18596
30.56124988,-2.187916447,402.0845947,18597
30.56958321,-2.187916447,365.4888,18598
30.57791655,-2.187916447,345.1712036,18599
30.58624988,-2.187916447,376.0734863,18600
30.59458321,-2.187916447,353.967041,18601
30.60291655,-2.187916447,247.8469238,18602
30.61124988,-2.187916447,233.0583649,18603
30.61958321,-2.187916447,234.5175629,18604
30.62791655,-2.187916447,257.7854614,18605
30.63624988,-2.187916447,247.1482544,18606
30.64458321,-2.187916447,244.9202271,18607
30.65291655,-2.187916447,239.5819702,18608
30.66124988,-2.187916447,226.1886292,18609
30.66958321,-2.187916447,240.5122681,18610
30.67791655,-2.187916447,237.9525452,18611
30.68624988,-2.187916447,223.4091644,18612
30.69458321,-2.187916447,232.3194275,18613
30.70291655,-2.187916447,233.9607697,18614
30.71124988,-2.187916447,280.3836365,18615
30.71958321,-2.187916447,339.0554504,18616
30.72791655,-2.187916447,241.1135254,18617
30.73624988,-2.187916447,165.1659546,18618
30.74458321,-2.187916447,188.010498,18619
30.75291655,-2.187916447,248.2133636,18620
30.76124988,-2.187916447,209.2899933,18621
30.76958321,-2.187916447,162.3986511,18622
30.77791655,-2.187916447,156.3986206,18623
30.78624988,-2.187916447,131.877121,18624
30.79458321,-2.187916447,140.7590027,18625
30.80291655,-2.187916447,187.158905,18626
30.81124988,-2.187916447,197.4369659,18627
30.81958321,-2.187916447,152.7969818,18628
30.82791655,-2.187916447,226.2546082,18629
30.83624988,-2.187916447,260.2965698,18630
30.84458321,-2.187916447,120.1354065,18631
29.19458322,-2.19624978,3.365868568,18632
29.20291655,-2.19624978,31.36693382,18633
29.21124989,-2.19624978,124.0129089,18634
29.21958322,-2.19624978,335.492218,18635
29.22791655,-2.19624978,343.1114502,18636
29.23624989,-2.19624978,403.9312744,18637
29.24458322,-2.19624978,440.6030579,18638
29.25291655,-2.19624978,586.2501831,18639
29.26124989,-2.19624978,621.0016479,18640
29.26958322,-2.19624978,649.6794434,18641
29.27791655,-2.19624978,510.585144,18642
29.28624989,-2.19624978,329.0576172,18643
29.29458322,-2.19624978,382.2136536,18644
29.30291655,-2.19624978,335.746582,18645
29.31124989,-2.19624978,267.4317932,18646
29.31958322,-2.19624978,231.6330872,18647
29.32791655,-2.19624978,213.9441833,18648
29.33624989,-2.19624978,216.055603,18649
29.34458322,-2.19624978,388.9901428,18650
29.35291655,-2.19624978,379.9685974,18651
29.36124989,-2.19624978,334.2608643,18652
29.36958322,-2.19624978,333.9023743,18653
29.37791655,-2.19624978,340.5562744,18654
29.38624989,-2.19624978,340.0296936,18655
29.39458322,-2.19624978,335.381012,18656
29.40291655,-2.19624978,277.976532,18657
29.41124989,-2.19624978,227.805191,18658
29.41958322,-2.19624978,317.6936951,18659
29.42791655,-2.19624978,440.4653015,18660
29.43624989,-2.19624978,297.0768433,18661
29.44458322,-2.19624978,239.962204,18662
29.45291655,-2.19624978,238.3895569,18663
29.46124989,-2.19624978,218.1490021,18664
29.46958322,-2.19624978,204.0261536,18665
29.47791655,-2.19624978,220.2445984,18666
29.48624989,-2.19624978,214.6969299,18667
29.49458322,-2.19624978,208.7089996,18668
29.50291655,-2.19624978,221.2315216,18669
29.51124989,-2.19624978,248.5946655,18670
29.51958322,-2.19624978,301.2897339,18671
29.52791655,-2.19624978,545.6483765,18672
29.53624989,-2.19624978,451.4732361,18673
29.54458322,-2.19624978,305.5706787,18674
29.55291655,-2.19624978,288.8556824,18675
29.56124988,-2.19624978,349.9492493,18676
29.56958322,-2.19624978,470.6690674,18677
29.57791655,-2.19624978,618.7941284,18678
29.58624988,-2.19624978,642.1179199,18679
29.59458322,-2.19624978,361.2971191,18680
29.60291655,-2.19624978,279.0516357,18681
29.61124988,-2.19624978,261.0920105,18682
29.61958322,-2.19624978,256.1675415,18683
29.62791655,-2.19624978,258.1252441,18684
29.63624988,-2.19624978,259.5119629,18685
29.64458322,-2.19624978,272.4745789,18686
29.65291655,-2.19624978,293.9190369,18687
29.66124988,-2.19624978,357.9289856,18688
29.66958322,-2.19624978,360.9254456,18689
29.67791655,-2.19624978,517.3773193,18690
29.68624988,-2.19624978,566.8770752,18691
29.69458322,-2.19624978,512.5408936,18692
29.70291655,-2.19624978,407.8611145,18693
29.71124988,-2.19624978,317.4202881,18694
29.71958322,-2.19624978,300.3913879,18695
29.72791655,-2.19624978,289.9571533,18696
29.73624988,-2.19624978,295.2522888,18697
29.74458322,-2.19624978,339.3943176,18698
29.75291655,-2.19624978,339.6734009,18699
29.76124988,-2.19624978,351.8008423,18700
29.76958322,-2.19624978,365.6466675,18701
29.77791655,-2.19624978,381.2802429,18702
29.78624988,-2.19624978,409.062439,18703
29.79458322,-2.19624978,379.1238708,18704
29.80291655,-2.19624978,362.044342,18705
29.81124988,-2.19624978,357.3853149,18706
29.81958322,-2.19624978,355.6097107,18707
29.82791655,-2.19624978,356.6710815,18708
29.83624988,-2.19624978,396.6448669,18709
29.84458322,-2.19624978,419.4911194,18710
29.85291655,-2.19624978,331.5395813,18711
29.86124988,-2.19624978,335.002594,18712
29.86958322,-2.19624978,352.5068359,18713
29.87791655,-2.19624978,384.0635071,18714
29.88624988,-2.19624978,449.3215942,18715
29.89458322,-2.19624978,1004.257263,18716
29.90291655,-2.19624978,2040.304932,18717
29.91124988,-2.19624978,1430.568726,18718
29.91958322,-2.19624978,655.9833984,18719
29.92791655,-2.19624978,411.8330688,18720
29.93624988,-2.19624978,376.2557373,18721
29.94458322,-2.19624978,352.4259949,18722
29.95291655,-2.19624978,388.2360229,18723
29.96124988,-2.19624978,321.9429932,18724
29.96958322,-2.19624978,317.4007568,18725
29.97791655,-2.19624978,282.9819031,18726
29.98624988,-2.19624978,217.6829681,18727
29.99458322,-2.19624978,256.4348755,18728
30.00291655,-2.19624978,321.1399231,18729
30.01124988,-2.19624978,355.2135925,18730
30.01958322,-2.19624978,308.5174561,18731
30.02791655,-2.19624978,282.5989075,18732
30.03624988,-2.19624978,300.9720459,18733
30.04458322,-2.19624978,371.4799194,18734
30.05291655,-2.19624978,381.2111511,18735
30.06124988,-2.19624978,350.967041,18736
30.06958322,-2.19624978,461.6686707,18737
30.07791655,-2.19624978,368.3104248,18738
30.08624988,-2.19624978,436.7521362,18739
30.09458322,-2.19624978,336.9836426,18740
30.10291655,-2.19624978,221.8835297,18741
30.11124988,-2.19624978,439.5359497,18742
30.11958322,-2.19624978,615.8465576,18743
30.12791655,-2.19624978,637.3339844,18744
30.13624988,-2.19624978,436.8972473,18745
30.14458322,-2.19624978,472.269043,18746
30.15291655,-2.19624978,301.3587341,18747
30.16124988,-2.19624978,212.4691925,18748
30.16958322,-2.19624978,258.4579773,18749
30.17791655,-2.19624978,326.9645691,18750
30.18624988,-2.19624978,355.4302063,18751
30.19458322,-2.19624978,621.7085571,18752
30.20291655,-2.19624978,891.1995239,18753
30.21124988,-2.19624978,491.7971191,18754
30.21958322,-2.19624978,160.3898163,18755
30.22791655,-2.19624978,117.3914108,18756
30.23624988,-2.19624978,147.3696136,18757
30.24458322,-2.19624978,422.8139954,18758
30.25291655,-2.19624978,211.9086914,18759
30.26124988,-2.19624978,108.487587,18760
30.26958322,-2.19624978,115.7109146,18761
30.27791655,-2.19624978,313.3356323,18762
30.28624988,-2.19624978,530.4805908,18763
30.29458322,-2.19624978,424.9255371,18764
30.30291655,-2.19624978,390.4931946,18765
30.31124988,-2.19624978,390.2512207,18766
30.31958322,-2.19624978,303.8353271,18767
30.32791655,-2.19624978,339.0740356,18768
30.33624988,-2.19624978,438.4762268,18769
30.34458322,-2.19624978,299.0725708,18770
30.35291655,-2.19624978,367.0803528,18771
30.36124988,-2.19624978,312.0086975,18772
30.36958322,-2.19624978,255.0589752,18773
30.37791655,-2.19624978,354.5809021,18774
30.38624988,-2.19624978,214.8278961,18775
30.39458321,-2.19624978,428.7180481,18776
30.40291655,-2.19624978,406.6107788,18777
30.41124988,-2.19624978,353.4267883,18778
30.41958321,-2.19624978,393.0392151,18779
